agg308,wd81,agg2503,utlmag04,duemag01,aepmag01,bi21s,lmd34s,ri27s,rle904,tel32s,tranbal09,at104s,sa21s,at103s,tel03s,at34af,g051s,agg9316,wd03,credits_subcategory,appusers_gender_male,1_cluster_mas_cercano,2_cluster_mas_cercano,3_cluster_mas_cercano,1_cluster_mas_lejano,2_cluster_mas_lejano,3_cluster_mas_lejano,target,set,fecha_desembolso,credito_id_anon
-2.0,0.0,-1.0,-1.0,-1.0,-1.0,77.0,-1.0,-1.0,-1.0,389.0,-1.0,0.0,30.0,0.0,0.0,-3.0,0.0,-2.0,-7.0,SUB_37,0.0,1,32,21,5,31,49,1.0,train,2023-03-29,1aaca9559a80
606.0,4.25,-1.0,317.0,263.0,-2.0,-1.0,-1.0,1.0,-1.0,63.0,-1.0,57.0,17.0,50.0,2.0,100.0,17.0,1158.0,5.32,SUB_21,1.0,54,26,68,5,11,3,1.0,train,2023-03-29,a22ba213e48f
-2.0,-7.0,-1.0,-1.0,316.0,-2.0,-1.0,-1.0,-1.0,-1.0,319.0,-1.0,20.0,18.0,100.0,2.0,-3.0,20.0,279.0,3.14,SUB_21,0.0,55,64,37,5,0,4,1.0,train,2023-03-29,1d4940a03207
0.0,0.0,-1.0,-1.0,370.0,-2.0,8.0,-1.0,-1.0,-2.0,0.0,-1.0,38.0,10.0,100.0,2.0,92.0,0.0,0.0,0.0,SUB_21,1.0,17,33,2,5,3,42,1.0,train,2023-03-29,7f361c8bef52
-2.0,-7.0,-1.0,-2.0,342.0,334.0,-1.0,-1.0,-3.0,-1.0,2253.0,-1.0,80.0,15.0,100.0,4.0,-3.0,20.0,0.0,0.0,SUB_21,1.0,20,38,37,5,0,3,1.0,train,2023-03-29,5bcd04206cd1
979.0,-2.0,3.4,300.0,480.0,-2.0,-1.0,-1.0,-6.0,-1.0,33.0,-2.0,40.0,16.0,100.0,1.0,100.0,20.0,608.0,0.0,SUB_21,1.0,33,17,50,5,3,11,1.0,train,2023-03-29,630b4cf7b68d
28238.0,8.0,-1.0,-1.0,-1.0,-1.0,19.0,-3.0,-1.0,-1.0,0.0,3141.0,50.0,19.0,100.0,2.0,-3.0,63.0,13782.0,8.0,SUB_20,1.0,17,0,2,5,3,42,1.0,train,2023-03-29,3526cec518a9
1185.0,1.86,-2.0,271.0,323.0,274.0,9.0,-1.0,-6.0,-1.0,1019.0,-2.0,79.0,3.0,90.0,3.0,91.0,12.0,0.0,0.9,SUB_21,1.0,0,2,17,5,3,67,1.0,train,2023-03-29,2c8fca48af95
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.0,-1.0,50.0,6.0,100.0,1.0,-1.0,0.0,0.0,0.0,SUB_30,1.0,6,55,30,5,0,2,1.0,train,2023-03-29,50735628bd3c
1138.0,4.62,-1.0,-1.0,-1.0,-1.0,12.0,-1.0,-6.0,-1.0,383.0,5059.0,79.0,22.0,89.0,3.0,84.0,25.0,538.0,4.24,SUB_21,1.0,2,0,17,5,3,42,1.0,train,2023-03-29,1e35b8494aac
0.0,0.48,-1.0,-2.0,301.0,-2.0,3.0,-1.0,-6.0,-1.0,0.0,-1.0,29.0,3.0,100.0,2.0,85.0,7.0,0.0,0.0,SUB_01,1.0,18,57,23,5,3,11,1.0,train,2023-03-29,c233d83c38e7
-2.0,0.0,-2.0,320.0,346.0,314.0,14.0,-1.0,-6.0,-2.0,0.0,-2.0,27.0,20.0,100.0,5.0,99.0,0.0,0.0,0.0,SUB_20,0.0,29,37,38,5,3,14,1.0,train,2023-03-29,14e236bb15f7
163.0,5.0,-1.0,-1.0,-1.0,-1.0,224.0,-3.0,-6.0,-1.0,0.0,-2.0,29.0,128.0,100.0,1.0,50.0,19.0,0.0,4.62,SUB_05,0.0,35,51,31,5,0,2,1.0,train,2023-03-29,710457ba9e4c
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SUB_35,1.0,45,38,56,5,3,0,1.0,train,2023-03-29,5dbfa146f72b
-2.0,0.0,-1.0,302.0,322.0,-2.0,-1.0,-1.0,-6.0,-1.0,-3.0,-1.0,67.0,26.0,100.0,-3.0,97.0,0.0,0.0,0.0,SUB_30,0.0,1,48,32,5,3,31,1.0,train,2023-03-29,56ef7e34f23d
74.0,8.0,-1.0,-2.0,323.0,-2.0,227.0,-1.0,-6.0,-1.0,52.0,-1.0,67.0,25.0,50.0,0.0,-2.0,50.0,0.0,8.0,SUB_32,0.0,32,44,56,5,11,49,1.0,train,2023-03-29,192ddde0d8ed
0.0,0.0,-1.0,-1.0,-1.0,-1.0,4.0,92.0,-1.0,562.0,-1.0,-2.0,43.0,100.0,100.0,-1.0,98.0,0.0,0.0,0.0,SUB_21,1.0,17,2,50,5,31,67,1.0,train,2023-03-29,f339e725bae5
1681.0,2.05,-1.0,181.0,288.0,300.0,20.0,-1.0,0.0,-1.0,50.0,-1.0,53.0,32.0,44.0,2.0,39.0,47.0,0.0,0.67,SUB_21,0.0,15,23,13,5,3,11,1.0,train,2023-03-29,66d5c0fa42c2
0.0,0.0,5.5,-1.0,314.0,324.0,-1.0,-1.0,-1.0,-1.0,439.0,1744.0,45.0,16.0,100.0,5.0,118.0,18.0,0.0,0.0,SUB_21,1.0,26,50,17,5,11,3,1.0,train,2023-03-29,e8cb756b72a5
1623.0,0.9,-2.0,218.0,417.0,299.0,19.0,-1.0,-6.0,-1.0,0.0,1451.0,100.0,3.0,92.0,1.0,93.0,23.0,0.0,0.75,SUB_21,1.0,2,0,17,5,3,67,1.0,train,2023-03-29,aac0559751ca
-2.0,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,20.0,22.0,100.0,1.0,-1.0,22.0,0.0,0.48,SUB_21,1.0,7,54,59,5,11,4,1.0,train,2023-03-29,3b2acaab24e1
-2.0,-7.0,-1.0,-1.0,-1.0,-1.0,95.0,-3.0,-1.0,-1.0,0.0,-2.0,9.0,14.0,100.0,1.0,-5.0,0.0,0.0,-7.0,SUB_21,1.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-03-29,f2f0e739e017
14278.0,6.74,0.9,282.0,226.0,-2.0,36.0,-1.0,2.0,-1.0,45.0,952.0,3.0,39.0,43.0,2.0,99.0,13.0,13442.0,6.81,SUB_17,0.0,48,45,32,5,3,49,1.0,train,2023-03-29,c3d2fde8691d
0.0,-7.0,-1.0,301.0,297.0,-2.0,106.0,-1.0,0.0,-1.0,96.0,-1.0,27.0,38.0,67.0,2.0,57.0,18.0,96.0,7.0,SUB_19,0.0,4,21,32,5,49,10,1.0,train,2023-03-29,33f39e1862d6
5519.0,5.0,-1.0,-1.0,-1.0,-1.0,26.0,-1.0,-6.0,-1.0,0.0,4943.0,9.0,22.0,33.0,2.0,101.0,10.0,2180.0,7.62,SUB_21,0.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-03-29,613dab9616a5
1617.0,0.0,-1.0,255.0,274.0,331.0,57.0,-1.0,-6.0,-1.0,-3.0,-2.0,30.0,23.0,80.0,-3.0,78.0,5.0,0.0,2.49,SUB_30,1.0,69,41,47,5,0,2,1.0,train,2023-03-29,b9a4711c315f
20403.0,7.3,4.4,248.0,306.0,279.0,24.0,80.0,-6.0,-1.0,4335.0,8168.0,20.0,16.0,58.0,2.0,82.0,13.0,0.0,6.83,SUB_05,0.0,1,32,4,5,49,10,1.0,train,2023-03-29,8e4f8210a896
0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.0,-2.0,10.0,49.0,100.0,1.0,-3.0,20.0,728.0,0.0,SUB_21,1.0,31,35,67,5,0,2,1.0,train,2023-03-29,e64e5259d5f5
0.0,0.0,12.2,329.0,358.0,318.0,-1.0,-1.0,1.0,-1.0,60.0,-2.0,13.0,38.0,100.0,2.0,95.0,13.0,0.0,0.32,SUB_21,0.0,38,58,20,5,3,14,1.0,train,2023-03-29,ba448f4660a1
72.0,0.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,-6.0,-1.0,-1.0,-1.0,67.0,53.0,40.0,-1.0,93.0,11.0,0.0,4.77,SUB_21,1.0,17,2,50,5,11,3,1.0,train,2023-03-29,4e0fe447a941
0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,0.0,-2.0,10.0,47.0,50.0,1.0,78.0,9.0,165.0,0.0,SUB_21,1.0,17,50,0,5,11,3,1.0,train,2023-03-29,59cd6584904f
0.0,1.3,7.8,247.0,338.0,338.0,16.0,-1.0,-6.0,-1.0,-3.0,-2.0,71.0,22.0,43.0,-3.0,65.0,14.0,0.0,0.0,SUB_21,1.0,29,37,55,5,3,14,1.0,train,2023-03-29,16e6e5bfe366
0.0,4.37,-1.0,332.0,288.0,305.0,2.0,-3.0,-6.0,-1.0,1359.0,-1.0,65.0,10.0,100.0,5.0,101.0,3.0,0.0,0.0,SUB_21,1.0,17,33,2,5,3,42,1.0,train,2023-03-29,f1597483575a
462.0,112.0,-1.0,-1.0,-1.0,-1.0,15.0,-1.0,-6.0,-1.0,37.0,-2.0,52.0,7.0,100.0,1.0,96.0,29.0,0.0,0.82,SUB_33,1.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-03-29,52522e433066
1992.0,4.99,-1.0,288.0,326.0,274.0,11.0,-1.0,-6.0,-1.0,1245.0,-1.0,90.0,2.0,86.0,4.0,70.0,17.0,0.0,1.29,SUB_21,1.0,17,0,2,5,3,67,1.0,train,2023-03-29,06d93449d4c9
-1.0,-1.0,-1.0,-1.0,289.0,-2.0,20.0,-1.0,-1.0,-1.0,464.0,-1.0,56.0,42.0,100.0,4.0,-3.0,0.0,0.0,0.0,SUB_19,0.0,12,9,43,5,49,15,1.0,train,2023-03-29,39e18aa3d007
241.0,6.24,-1.0,-1.0,-1.0,-1.0,109.0,-1.0,-6.0,-1.0,76.0,-1.0,50.0,13.0,67.0,0.0,21.0,33.0,127.0,4.35,SUB_05,0.0,32,34,1,5,49,10,0.0,train,2023-03-30,39b5f02acc69
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SUB_19,0.0,17,0,50,5,3,11,0.0,train,2023-03-30,d0542d1f32c0
519.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,68.0,-1.0,25.0,19.0,100.0,1.0,-3.0,75.0,486.0,7.17,SUB_21,0.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-03-30,66ad8f9273b7
0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,100.0,33.0,-3.0,-3.0,-1.0,0.0,-2.0,0.0,SUB_37,1.0,50,17,0,5,3,11,0.0,train,2023-03-30,5fcdb93664b6
-2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,169.0,-1.0,60.0,2.0,67.0,2.0,-1.0,71.0,252.0,5.66,SUB_21,0.0,60,25,44,5,49,11,0.0,train,2023-03-30,03189976953c
-2.0,-7.0,-1.0,-1.0,-1.0,-1.0,16.0,-1.0,0.0,-1.0,42.0,-2.0,67.0,45.0,33.0,1.0,45.0,50.0,129.0,0.0,SUB_21,1.0,64,63,37,5,0,4,0.0,train,2023-03-30,f8e7c9cf1f04
15023.0,6.66,-1.0,-1.0,-1.0,-1.0,4.0,111.0,-6.0,-1.0,43.0,-2.0,83.0,16.0,70.0,1.0,87.0,32.0,0.0,6.95,SUB_30,1.0,2,0,17,5,3,67,0.0,train,2023-03-30,38ef2497a6b0
258.0,476.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,2.0,100.0,-1.0,98.0,39.0,0.0,1.68,SUB_30,0.0,36,56,50,5,11,3,0.0,train,2023-03-30,efe62f5fe167
-2.0,-7.0,-1.0,-1.0,-1.0,-1.0,30.0,-1.0,-3.0,-1.0,-3.0,-1.0,0.0,33.0,-3.0,-3.0,-3.0,0.0,-2.0,-7.0,SUB_30,0.0,48,45,1,5,3,14,0.0,train,2023-03-30,0e9c47b34784
4190.0,8.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,1.0,-1.0,0.0,-2.0,75.0,16.0,83.0,1.0,86.0,63.0,0.0,6.89,SUB_21,1.0,28,19,14,5,0,2,0.0,train,2023-03-30,ab5b6aecdc91
26.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,167.0,-1.0,25.0,7.0,33.0,1.0,-1.0,80.0,532.0,7.27,SUB_12,1.0,10,49,41,5,3,4,0.0,train,2023-03-30,e398d438d1b8
989.0,733.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,10.0,4.0,50.0,-1.0,64.0,40.0,953.0,7.33,SUB_12,0.0,29,56,22,5,3,14,0.0,train,2023-03-30,7bacb06a2ce5
0.0,2.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4390.0,-2.0,92.0,15.0,100.0,4.0,75.0,61.0,341.0,0.02,SUB_19,1.0,6,30,55,5,0,3,0.0,train,2023-03-30,54a4737d0ff3
4048.0,642.0,-1.0,-1.0,-1.0,-1.0,48.0,-1.0,-3.0,-1.0,64.0,1603.0,8.0,58.0,0.0,0.0,219.0,60.0,3860.0,6.81,SUB_32,1.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-03-30,1ce216dd5e46
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,25.0,100.0,1.0,-1.0,0.0,0.0,-7.0,SUB_20,1.0,13,39,65,5,3,11,0.0,train,2023-03-30,d688ce49a361
3056.0,7.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,11.0,25.0,50.0,1.0,63.0,64.0,2663.0,7.87,SUB_21,1.0,50,17,62,5,11,31,0.0,train,2023-03-30,51e6f2d6596b
26.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,100.0,22.0,100.0,1.0,-1.0,50.0,0.0,8.0,SUB_10,0.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-03-30,bf0633378689
42607.0,794.0,-1.0,-1.0,-1.0,-1.0,7.0,-3.0,-3.0,-1.0,22.0,7682.0,92.0,28.0,33.0,2.0,101.0,47.0,3172.0,8.0,SUB_20,1.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-03-30,9e561680918f
4793.0,7.86,-1.0,-1.0,-1.0,-1.0,38.0,-1.0,0.0,-1.0,-3.0,-1.0,0.0,45.0,0.0,-3.0,20.0,60.0,6503.0,7.9,SUB_21,1.0,68,29,50,5,11,3,0.0,train,2023-03-30,1661fae72c7b
0.0,0.24,-1.0,-2.0,313.0,322.0,1.0,-1.0,-3.0,-1.0,17.0,-1.0,60.0,2.0,100.0,2.0,95.0,20.0,296.0,0.0,SUB_21,0.0,56,29,44,5,11,3,1.0,train,2023-03-30,f3fd3509de10
0.0,4.0,-1.0,-2.0,300.0,-2.0,-1.0,-1.0,-6.0,-1.0,-3.0,-1.0,67.0,3.0,100.0,-3.0,-5.0,17.0,0.0,0.0,SUB_20,1.0,39,13,50,5,3,11,1.0,train,2023-03-30,00dff0d520ad
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SUB_12,1.0,20,38,35,5,0,2,1.0,train,2023-03-30,269a3c061266
3679.0,7.81,-2.0,236.0,386.0,-2.0,-1.0,-1.0,0.0,-1.0,0.0,356.0,25.0,18.0,67.0,1.0,75.0,25.0,619.463,7.78,SUB_17,1.0,47,59,46,5,0,1,1.0,train,2023-03-30,f7fd78cf88e5
1466.0,0.0,1.0,253.0,296.0,269.0,-1.0,-1.0,-3.0,-1.0,1534.0,1115.0,26.0,19.0,100.0,6.0,90.0,0.0,1465.0,0.0,SUB_17,1.0,6,30,11,5,0,2,1.0,train,2023-03-30,18f094511c69
0.0,0.24,13.4,209.0,372.0,299.0,6.0,-1.0,-6.0,-1.0,835.0,249.0,37.0,20.0,93.0,4.0,86.0,3.0,0.0,0.0,SUB_21,0.0,44,60,56,5,11,49,1.0,train,2023-03-30,b538a8ef5409
0.0,0.0,-2.0,-1.0,314.0,324.0,3.0,-1.0,-1.0,-1.0,40.0,-2.0,65.0,13.0,100.0,2.0,110.0,0.0,0.0,0.0,SUB_30,0.0,20,55,35,5,0,2,1.0,train,2023-03-30,b1f23ea73277
0.0,5.22,-1.0,282.0,356.0,-2.0,2.0,-1.0,1.0,-1.0,2284.0,-1.0,65.0,2.0,100.0,3.0,96.0,46.0,0.0,0.44,SUB_17,1.0,36,50,22,5,11,49,1.0,train,2023-03-30,9fccaf8b345b
-2.0,0.0,-1.0,300.0,330.0,-2.0,-1.0,-1.0,-6.0,-1.0,680.0,-1.0,80.0,4.0,71.0,5.0,100.0,22.0,0.0,0.0,SUB_30,0.0,35,20,58,5,0,2,1.0,train,2023-03-30,a0834f051418
257.0,0.55,21.2,212.0,378.0,362.0,8.0,91.0,2.0,-1.0,509.0,5949.0,55.0,8.0,96.0,4.0,83.0,3.0,0.0,0.0,SUB_21,0.0,1,4,32,5,31,49,1.0,train,2023-03-30,ff8003210ef6
0.0,1.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,32.0,33.0,100.0,1.0,90.0,6.0,0.0,0.0,SUB_02,1.0,45,61,56,5,3,14,1.0,train,2023-03-30,831a95a3835c
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SUB_21,1.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-03-30,aa9705cc9b18
1399.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,784.0,-1.0,53.0,1.0,75.0,3.0,90.0,20.0,2794.0,4.9,SUB_21,1.0,36,50,2,5,11,3,1.0,train,2023-03-30,e79c965a432d
0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,441.0,-2.0,22.0,27.0,67.0,1.0,-5.0,13.0,445.0,0.24,SUB_15,0.0,10,49,53,5,3,4,1.0,train,2023-03-30,51ffe942ade0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SUB_32,1.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-03-30,a19702868fac
-1.0,-1.0,-1.0,-1.0,300.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,100.0,92.0,100.0,1.0,-1.0,100.0,0.0,7.0,SUB_37,0.0,62,8,68,5,11,49,1.0,train,2023-03-30,c2f9bb0e977c
1122.0,1.51,-1.0,350.0,322.0,-2.0,2.0,-1.0,0.0,-1.0,55.0,-1.0,23.0,16.0,60.0,1.0,89.0,23.0,1099.0,2.88,SUB_19,0.0,12,68,9,5,49,10,1.0,train,2023-03-30,2470075083a3
0.0,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,0.0,-1.0,100.0,3.0,100.0,1.0,100.0,0.0,-2.0,0.0,SUB_37,0.0,8,68,60,5,11,49,1.0,train,2023-03-30,374a438cf2d3
-2.0,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,67.0,-1.0,40.0,24.0,33.0,0.0,100.0,10.0,0.0,0.0,SUB_21,1.0,6,30,66,5,0,2,1.0,train,2023-03-30,846c825af10b
463.0,0.67,-2.0,295.0,285.0,-2.0,117.0,-1.0,0.0,-1.0,0.0,-2.0,18.0,2.0,60.0,2.0,128.0,45.0,338.0,0.91,SUB_30,1.0,35,51,31,5,0,2,1.0,train,2023-03-30,e73d1636890e
0.0,0.0,-1.0,-1.0,-1.0,-1.0,48.0,-3.0,-6.0,-1.0,208.0,-2.0,33.0,29.0,100.0,2.0,100.0,10.0,0.0,0.0,SUB_21,1.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-03-30,dc27fa8ca7de
0.0,0.0,1.4,278.0,344.0,251.0,12.0,-3.0,-3.0,-1.0,0.0,2318.0,52.0,12.0,100.0,3.0,77.0,0.0,0.0,0.0,SUB_17,1.0,51,58,35,5,0,2,1.0,train,2023-03-30,7df5e098acab
1652.0,5.5,-2.0,214.0,350.0,-2.0,70.0,-1.0,-6.0,-1.0,0.0,-2.0,64.0,9.0,75.0,1.0,134.0,9.0,0.0,5.54,SUB_05,0.0,32,34,4,5,49,10,1.0,train,2023-03-30,f8744f93df1a
1315.0,2.22,19.3,195.0,346.0,328.0,9.0,-1.0,-6.0,-1.0,2816.0,1632.0,58.0,6.0,100.0,3.0,71.0,4.0,0.0,0.86,SUB_21,1.0,62,17,50,5,11,31,1.0,train,2023-03-30,1a270fcef390
0.0,-7.0,-1.0,-1.0,-1.0,-1.0,17.0,-1.0,-6.0,-1.0,771.0,-1.0,50.0,12.0,50.0,0.0,33.0,10.0,194.0,6.83,SUB_21,1.0,33,17,0,5,3,42,1.0,train,2023-03-30,feb71e07fbb1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SUB_21,0.0,-1,-1,-1,-1,-1,-1,1.0,train,2023-03-30,678b6e3e3e14
2520.0,159.0,-1.0,-1.0,-1.0,-1.0,3.0,90.0,1.0,-2.0,2486.0,-2.0,42.0,3.0,100.0,2.0,98.0,50.0,0.0,1.1,SUB_21,1.0,67,31,42,5,0,2,0.0,train,2023-03-31,490c0cf78b26
87331.0,74.0,-1.0,-1.0,-1.0,-1.0,9.0,91.0,1.0,-1.0,54.0,655.0,64.0,22.0,80.0,1.0,83.0,62.0,6880.0,5.86,SUB_11,1.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-03-31,c8146b1569db
-2.0,-7.0,-1.0,-1.0,-1.0,-1.0,47.0,-1.0,-3.0,-1.0,-1.0,-1.0,0.0,131.0,-3.0,-1.0,-3.0,40.0,-2.0,0.0,SUB_37,0.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-03-31,276e66bdb3a2
1161.0,4.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,0.0,-1.0,100.0,3.0,100.0,1.0,87.0,24.0,0.0,3.01,SUB_19,0.0,46,29,64,5,0,1,0.0,train,2023-03-31,3390abae81b1
0.0,7.0,-1.0,-1.0,-1.0,-1.0,1.0,97.0,-1.0,-1.0,0.0,1181.0,67.0,2.0,100.0,1.0,100.0,33.0,0.0,2.36,SUB_21,1.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-03-31,aded8e63158d
0.0,522.0,-1.0,-1.0,-1.0,-1.0,10.0,-1.0,1.0,-1.0,625.0,-1.0,68.0,5.0,100.0,4.0,59.0,16.0,0.0,0.22,SUB_11,0.0,32,4,1,5,49,10,0.0,train,2023-03-31,114f4648a884
2208.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,33.0,-2.0,100.0,11.0,100.0,2.0,14.0,100.0,360.0,4.91,SUB_20,1.0,46,63,59,5,11,4,0.0,train,2023-03-31,9c4be286737e
186.0,8.0,-1.0,-1.0,-1.0,-1.0,48.0,-1.0,-3.0,-1.0,253.0,-1.0,0.0,11.0,0.0,0.0,-3.0,50.0,416.0,7.43,SUB_12,1.0,46,63,40,5,4,0,0.0,train,2023-03-31,a5d80b8a4ed8
0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,20.0,5.0,100.0,1.0,75.0,25.0,0.0,0.98,SUB_21,0.0,28,19,52,5,0,2,0.0,train,2023-03-31,fc011691a5b1
1094.0,465.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-2.0,100.0,5.0,100.0,1.0,96.0,100.0,-2.0,3.73,SUB_36,0.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-03-31,0bb36c51d337
449.0,7.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,105.0,-1.0,100.0,7.0,0.0,0.0,100.0,100.0,488.0,7.35,SUB_21,0.0,56,44,65,5,3,11,0.0,train,2023-03-31,7d0af44b9a21
0.0,1.83,-1.0,-1.0,-1.0,-1.0,60.0,-1.0,-1.0,-1.0,206.0,-1.0,10.0,1.0,50.0,1.0,-3.0,19.0,151.0,0.0,SUB_17,1.0,33,17,50,5,3,14,0.0,train,2023-03-31,06d157848800
0.0,7.69,-1.0,-1.0,-1.0,-1.0,8.0,-1.0,-6.0,-1.0,0.0,-1.0,50.0,18.0,100.0,1.0,80.0,17.0,0.0,0.97,SUB_16,0.0,51,35,67,5,0,2,0.0,train,2023-03-31,efd9bbb5b492
696.0,5.0,-1.0,-1.0,-1.0,-1.0,144.0,-1.0,-2.0,-1.0,0.0,-1.0,56.0,8.0,50.0,1.0,100.0,10.0,256.0,4.08,SUB_21,1.0,17,2,0,5,67,42,0.0,train,2023-03-31,aaeb16aa5bea
1726.0,567.0,-1.0,-1.0,-1.0,-1.0,104.0,-1.0,-6.0,-1.0,0.0,-1.0,20.0,13.0,50.0,1.0,41.0,88.0,378.0,4.45,SUB_37,0.0,1,21,4,5,31,67,0.0,train,2023-03-31,6c6dd65edfba
8455.0,8.0,-1.0,-1.0,-1.0,-1.0,52.0,-3.0,-3.0,0.0,600.0,-2.0,47.0,4.0,86.0,4.0,105.0,25.0,7641.0,6.73,SUB_30,1.0,0,17,33,5,3,42,0.0,train,2023-03-31,8077bb69f8e5
7658.0,492.0,-1.0,-1.0,-1.0,-1.0,9.0,-1.0,-6.0,-1.0,0.0,-2.0,100.0,21.0,100.0,1.0,91.0,67.0,584.0,5.19,SUB_11,1.0,7,63,40,5,11,4,0.0,train,2023-03-31,85a5d1a64501
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,218.0,-1.0,0.0,10.0,0.0,0.0,-1.0,100.0,274.0,7.2,SUB_19,1.0,55,64,37,5,0,2,0.0,train,2023-03-31,87f086947f75
7479.0,796.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,-3.0,-1.0,636.0,736.0,68.0,4.0,100.0,2.0,69.0,36.0,0.0,4.45,SUB_11,0.0,-1,-1,-1,-1,-1,-1,0.0,train,2023-03-31,8c05c9bd98ee
0.0,362.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,42.0,-1.0,50.0,22.0,100.0,1.0,203.0,30.0,59.0,0.9,SUB_37,1.0,17,0,2,5,11,31,0.0,train,2023-03-31,8457674d422f
627.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-1.0,100.0,-1.0,50.0,19.0,0.0,0.0,123.0,100.0,490.0,5.27,SUB_37,0.0,36,50,56,5,11,3,0.0,train,2023-03-31,bfe7b6abd586
